Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.5440339615845451,-0.6393033365114682,0.6931945511778999,1.001456155184573e-30,-0.20985882040317377,1.196427698027667,1.437848671018479e-30
0.5498508399041234,-0.6404815639765957,0.7001585630516478,1.00979949311607e-30,-0.19525833131113202,1.1979736062059791,1.4308290169820843e-30
0.5557089700611461,-0.6415825007304798,0.7071807979212068,1.018160953342694e-30,-0.18061858851976478,1.1994440993767386,1.4238350341128149e-30
0.5616073174161517,-0.6426045378220194,0.7142596866256662,1.0265386430448294e-30,-0.16594234269395663,1.2008368170552275,1.4168678594803143e-30
0.5675447874069198,-0.6435461144381315,0.7213935604533069,1.0349306163302906e-30,-0.15123247301709072,1.202149448938753,1.4099286427451569e-30
0.5735202394304196,-0.6444057247565056,0.7285806679798351,1.0433348954532073e-30,-0.13649195161424527,1.2033797439452265,1.4030185287555452e-30
0.579532479466528,-0.6451819209841193,0.7358191665179211,1.051749461744742e-30,-0.12172386091741368,1.2045255141133484,1.3961386654608135e-30
0.5855802747159141,-0.6458733193964648,0.7431071401669886,1.0601722774006249e-30,-0.10693135677581936,1.205584642867166,1.3892901865769481e-30
0.5916623441231692,-0.646478602843664,0.7504425889713799,1.0686012732974825e-30,-0.0921176910181636,1.2065550882473215,1.3824742222507055e-30
0.5977773726582306,-0.6469965259154472,0.7578234468162472,1.0770343698508662e-30,-0.0772861758466592,1.2074348902323224,1.375691882904928e-30
0.6039240060028036,-0.647425917587334,0.7652475758309166,1.085469470437347e-30,-0.06244019624577325,1.2082221743197594,1.3689442655209158e-30
0.6101008672392478,-0.6477656853561028,0.7727127874653227,1.0939044849768209e-30,-0.047583169159707804,1.2089151578508877,1.3622324358096817e-30
0.616306548782239,-0.6480148170418611,0.7802168337856786,1.1023373192573119e-30,-0.03271856274526423,1.2095121524901424,1.355557438009852e-30
0.6225396248691352,-0.6481723836359709,0.7877574237013765,1.1107658922930587e-30,-0.017849866090576733,1.2100115688819253,1.3489202823782865e-30
0.6287986564805712,-0.6482375409682584,0.7953322301492254,1.1191881430025676e-30,-0.0029805775039744523,1.210411919592393,1.3423219414233716e-30
0.6350821839438027,-0.6482095310344451,0.8029388824439008,1.127602020223104e-30,0.011885777949246147,1.2107118209866192,1.3357633592147386e-30
